window_idx,start_sec,end_sec,n_beats,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_pNN50
569,34140.0,34200.0,117,510.63793103448273,33.128576014154866,19.509640872054046,3.4482758620689653
570,34200.0,34260.0,122,493.35537190082647,32.46353326019115,15.431569373635766,0.8264462809917356
571,34260.0,34320.0,117,513.1379310344828,22.764158156007532,12.266603654532549,0.8620689655172413
572,34320.0,34380.0,120,501.2773109243698,27.218800945504217,8.56282861549296,0.0
573,34380.0,34440.0,119,501.135593220339,20.727748961127187,7.402933121636234,0.0
574,34440.0,34500.0,120,501.4117647058824,25.839600329039662,7.886912566429811,0.0
575,34500.0,34560.0,119,504.8135593220339,16.61887977574675,6.259351977600172,0.0
576,34560.0,34620.0,123,486.4918032786885,13.58246676170723,5.077905470461433,0.0
577,34620.0,34680.0,125,480.93548387096774,11.466275708605389,4.798373708237244,0.0
578,34680.0,34740.0,125,480.11290322580646,30.784118405020116,13.570652218151354,2.4193548387096775
579,34740.0,34800.0,122,490.46280991735534,14.044596423722334,6.104643041707408,0.0
580,34800.0,34860.0,126,478.48,7.398343319349796,4.680088226353389,0.0
581,34860.0,34920.0,137,435.5735294117647,37.98823060485994,47.36399632788758,8.088235294117647
582,34920.0,34980.0,141,426.4142857142857,42.59056971892403,60.76348771136266,9.285714285714286
583,34980.0,35040.0,126,477.184,22.51035030753058,8.343434737912585,0.0
584,35040.0,35100.0,119,503.06779661016947,43.04216354886016,29.23234363731233,3.389830508474576
585,35100.0,35160.0,137,438.3970588235294,28.439742513749415,26.548069609672186,9.558823529411764
586,35160.0,35220.0,125,478.0806451612903,22.223402582516712,9.586575980212656,0.0
587,35220.0,35280.0,123,489.42622950819674,14.115180289019293,6.663084437021344,0.0
588,35280.0,35340.0,130,461.28682170542635,15.832716226244164,6.144102863722254,0.0
589,35340.0,35400.0,133,451.530303030303,24.008725956303394,18.033895143473625,3.787878787878788
590,35400.0,35460.0,141,426.7857142857143,92.97812736633747,132.70359680248515,15.0
591,35460.0,35520.0,140,424.8201438848921,130.9720211187152,195.05302140551498,47.482014388489205
592,35520.0,35580.0,137,435.0,118.76899458223124,116.0984256759946,21.323529411764707
593,35580.0,35640.0,126,475.792,25.815504218676733,12.975162377006209,0.0
594,35640.0,35700.0,126,478.656,30.67180695582645,12.038915394293946,0.0
595,35700.0,35760.0,122,488.5289256198347,19.316260153976184,10.85664159243855,0.0
596,35760.0,35820.0,124,486.4715447154472,21.027821228721788,8.89649037450199,0.0
597,35820.0,35880.0,123,486.8032786885246,14.610445343257078,7.299949054503538,0.0
598,35880.0,35940.0,127,470.4761904761905,23.77821331747675,16.258905252199483,2.380952380952381
599,35940.0,36000.0,124,486.1788617886179,10.687845494617077,6.002731618625466,0.0
600,36000.0,36060.0,128,468.2992125984252,12.961674250461556,4.937707198786941,0.0
601,36060.0,36120.0,127,471.6031746031746,13.724185580254657,5.300566007512782,0.0
602,36120.0,36180.0,127,474.58730158730157,13.56717794754375,5.536786071359448,0.0
603,36180.0,36240.0,134,445.3233082706767,15.273044621251326,4.235492172037854,0.0
604,36240.0,36300.0,125,479.48387096774195,10.924339849800857,12.737499850403312,1.6129032258064515
605,36300.0,36360.0,129,467.59375,17.5676140381136,5.656854249492381,0.0
606,36360.0,36420.0,141,425.74285714285713,38.6914322173502,52.496796750513724,2.142857142857143
607,36420.0,36480.0,146,410.55172413793105,45.260654214487126,64.64733387988848,15.862068965517242
608,36480.0,36540.0,143,419.98591549295776,136.1552089894894,157.78457348931698,21.12676056338028
609,36540.0,36600.0,137,433.8970588235294,159.652830734866,220.95369047230992,49.26470588235294
610,36600.0,36660.0,139,429.231884057971,109.18231520758592,107.1435356252414,15.217391304347828
611,36660.0,36720.0,124,481.869918699187,22.336825195837513,9.673353632107288,0.0
612,36720.0,36780.0,130,463.1937984496124,42.157086726199545,21.5,4.651162790697675
613,36780.0,36840.0,123,489.7049180327869,31.115537434341974,8.337905082034982,0.0
614,36840.0,36900.0,133,448.42424242424244,18.4515545641529,13.430056299723411,3.0303030303030303
615,36900.0,36960.0,142,424.2836879432624,42.59616452236293,57.12792662087431,9.929078014184398
616,36960.0,37020.0,137,436.47058823529414,167.64817398245475,212.55719927342608,27.205882352941174
617,37020.0,37080.0,139,430.7391304347826,75.97428534889178,95.91891344361851,13.043478260869565
618,37080.0,37140.0,135,443.2686567164179,19.99930982986023,16.185020457758004,3.731343283582089
619,37140.0,37200.0,129,465.171875,147.70486157161437,181.5388290605977,39.84375
620,37200.0,37260.0,120,497.07563025210084,252.5766592697396,341.8242188759736,72.26890756302521
621,37260.0,37320.0,135,443.76119402985074,193.0927619652679,262.35199909391093,17.16417910447761
622,37320.0,37380.0,133,452.8787878787879,31.03630730352164,33.45088686509027,3.787878787878788
623,37380.0,37440.0,133,450.969696969697,45.19709836561226,39.280164176208885,4.545454545454546
624,37440.0,37500.0,130,461.3488372093023,151.3590852060708,216.91472979030263,24.031007751937985
625,37500.0,37560.0,122,492.8099173553719,17.22319852678686,10.21763181955584,0.0
626,37560.0,37620.0,123,485.72131147540983,19.884485540439975,6.314092856067395,0.0
627,37620.0,37680.0,124,484.0,10.236546548807446,5.870180269245794,0.0
628,37680.0,37740.0,125,479.2741935483871,10.863033990300758,5.463850156856918,0.0
629,37740.0,37800.0,127,471.93650793650795,14.415406220704865,5.008792269599529,0.0
630,37800.0,37860.0,124,486.2764227642276,16.64937394235184,7.128791772183246,0.0
631,37860.0,37920.0,123,485.5409836065574,21.4372609654827,6.690316179263308,0.0
632,37920.0,37980.0,125,481.56451612903226,42.06194462864059,50.7485431726502,1.6129032258064515
633,37980.0,38040.0,117,511.2586206896552,22.988133305328823,8.212397838686918,0.0
634,38040.0,38100.0,122,493.45454545454544,50.614227248867486,59.56257214056492,4.958677685950414
635,38100.0,38160.0,117,510.7413793103448,25.04608645630314,11.804199694802804,0.0
636,38160.0,38220.0,116,517.704347826087,23.87429576918337,10.789858786452163,0.0
637,38220.0,38280.0,120,500.4873949579832,83.4631620299495,110.76284024735469,10.084033613445378
638,38280.0,38340.0,126,477.792,48.62816388247293,59.51253595238461,1.6
639,38340.0,38400.0,124,483.4471544715447,17.751103984154643,6.593588540094504,0.0
640,38400.0,38460.0,122,492.92561983471074,33.96865351301996,11.07098309395632,0.0
641,38460.0,38520.0,125,478.6774193548387,32.084124277974304,29.534601451972044,4.032258064516129
642,38520.0,38580.0,123,488.8360655737705,11.681277423449817,6.469253408966253,0.0
643,38580.0,38640.0,122,491.3388429752066,23.421341307665063,8.763560920082657,0.0
644,38640.0,38700.0,126,477.856,52.72214200944908,67.23910152726275,4.0
645,38700.0,38760.0,123,484.55737704918033,19.386051550436026,7.121147646387687,0.0
646,38760.0,38820.0,131,460.2153846153846,100.32574732057728,105.91601177530995,12.307692307692308
647,38820.0,38880.0,123,484.55737704918033,25.457483330566678,14.814556165480129,2.459016393442623
648,38880.0,38940.0,124,484.5528455284553,23.631461126036044,8.087634763363994,0.0
649,38940.0,39000.0,122,491.93388429752065,22.54319392380994,9.423375191511797,0.0
650,39000.0,39060.0,121,495.31666666666666,18.298176119485788,7.319824583470092,0.0
651,39060.0,39120.0,126,476.992,20.493309687199964,7.184212081070996,0.0
652,39120.0,39180.0,121,495.3833333333333,19.161929752003797,8.609160647753272,0.0
653,39180.0,39240.0,124,483.8048780487805,47.890869545725124,71.58486881054509,2.4390243902439024
654,39240.0,39300.0,122,492.79338842975204,20.44909018162418,9.66091783079296,0.0
655,39300.0,39360.0,126,477.28,21.40756574129207,6.825001477017446,0.0
656,39360.0,39420.0,118,506.94017094017096,7.41653627479534,7.455615795932065,0.0
657,39420.0,39480.0,120,500.3193277310924,13.325095969450722,8.211195334027764,0.0
658,39480.0,39540.0,120,500.0840336134454,12.904853791837049,8.88151765928568,0.0
659,39540.0,39600.0,118,506.7350427350427,10.883705918666674,8.246211251235321,0.0
660,39600.0,39660.0,120,503.42857142857144,10.707649276411436,7.780897948267663,0.0
661,39660.0,39720.0,126,475.12,8.547401038685914,5.211649481937618,0.0
662,39720.0,39780.0,125,478.241935483871,9.96120194509306,5.739607079835197,0.0
663,39780.0,39840.0,123,487.4754098360656,6.723848163675838,6.353238258056781,0.0
664,39840.0,39900.0,122,492.3305785123967,13.018825106841803,15.743781841306957,2.479338842975207
665,39900.0,39960.0,128,470.5826771653543,10.547279002814166,5.017429937189275,0.0
666,39960.0,40020.0,129,466.0,13.906323265754091,6.299606286910218,0.0
667,40020.0,40080.0,129,462.15625,15.442266112108202,4.5141945855163925,0.0
668,40080.0,40140.0,128,468.3622047244094,12.632579002067219,6.0,0.0
669,40140.0,40200.0,133,454.469696969697,15.28729422733035,4.839405679238338,0.0
670,40200.0,40260.0,129,462.1875,17.27487365634029,5.341856706320953,0.0
671,40260.0,40320.0,127,472.031746031746,6.0977851820955555,5.027922035990614,0.0
672,40320.0,40380.0,136,441.8074074074074,12.415383029355816,3.8284091236322233,0.0
673,40380.0,40440.0,131,459.2153846153846,18.74429509712578,7.072164016478195,0.0
674,40440.0,40500.0,127,471.1746031746032,7.285140344651559,6.40499804839939,0.0
675,40500.0,40560.0,122,491.58677685950414,101.97284519432021,118.65875441786838,3.3057851239669422
676,40560.0,40620.0,132,455.1297709923664,19.48900950499059,5.375156527237853,0.0
677,40620.0,40680.0,136,440.3851851851852,19.520362573547757,5.769192498916312,0.0
678,40680.0,40740.0,130,462.6821705426357,9.547565540594,5.018714974971183,0.0
679,40740.0,40800.0,130,460.1085271317829,10.384213010380769,4.898979485566356,0.0
680,40800.0,40860.0,136,443.837037037037,14.148575903975576,3.095495041546474,0.0
681,40860.0,40920.0,136,440.85925925925926,19.64542518731758,4.5580828648660034,0.0
682,40920.0,40980.0,130,460.6511627906977,9.351346128692095,5.021827356650166,0.0
683,40980.0,41040.0,126,474.72,40.047069080464354,12.2829543572357,0.8
684,41040.0,41100.0,133,453.92424242424244,13.004767893788655,5.12738494126176,0.0
685,41100.0,41160.0,137,437.70588235294116,21.56063547715255,11.899579824514813,0.7352941176470588
686,41160.0,41220.0,134,446.2105263157895,20.844682714020042,21.15741864302835,4.511278195488721
687,41220.0,41280.0,129,465.265625,12.929539136545609,6.317080956503852,0.0
688,41280.0,41340.0,131,458.16923076923075,15.992313299676656,5.518116744243526,0.0
689,41340.0,41400.0,132,453.587786259542,9.529605875301401,3.9807227793648035,0.0
690,41400.0,41460.0,131,458.18461538461537,18.933496266106694,4.302514137917125,0.0
691,41460.0,41520.0,137,439.9117647058824,92.9799238058239,106.50765926205251,14.705882352941178
692,41520.0,41580.0,132,452.8854961832061,193.22416799073932,260.08625788084527,52.67175572519084
693,41580.0,41640.0,132,453.7709923664122,224.7751206081141,273.4887425611744,18.3206106870229
694,41640.0,41700.0,135,444.55223880597015,34.83960393673927,13.80530572517007,0.7462686567164178
695,41700.0,41760.0,133,452.5151515151515,15.903566669187619,7.026666763233242,0.0
696,41760.0,41820.0,135,441.94029850746267,34.4756122136244,38.0474575044955,6.7164179104477615
697,41820.0,41880.0,144,418.7412587412587,127.40612193080311,157.99625597275542,28.671328671328673
698,41880.0,41940.0,141,425.4714285714286,288.2340786060645,398.74692213692265,24.285714285714285
699,41940.0,42000.0,134,447.89473684210526,279.97189423761523,364.73261272866563,33.08270676691729
700,42000.0,42060.0,133,451.92424242424244,112.81313477288136,149.1632642084269,10.606060606060606
701,42060.0,42120.0,128,468.53543307086613,25.267393906983035,11.717575999394555,0.0
702,42120.0,42180.0,125,479.14516129032256,26.814840433115553,10.668698993381627,0.0
703,42180.0,42240.0,124,483.7886178861789,26.94720157389757,9.892868767906325,0.0
704,42240.0,42300.0,130,462.93023255813955,41.9858953337516,55.095939051803086,1.550387596899225
705,42300.0,42360.0,139,424.05797101449275,107.6739989295847,162.26723925150932,31.15942028985507
706,42360.0,42420.0,129,463.9375,186.67736072666662,214.2577739564831,36.71875
707,42420.0,42480.0,134,449.0075187969925,51.36183234491635,50.43537719425991,3.7593984962406015
708,42480.0,42540.0,124,485.6585365853659,30.655898068160617,12.931091011747554,0.8130081300813009
709,42540.0,42600.0,125,477.4032258064516,20.720328714330225,12.55880476939475,0.8064516129032258
710,42600.0,42660.0,126,475.488,18.869507746113708,13.231194811090655,0.8
711,42660.0,42720.0,132,457.37404580152673,16.527988326501294,5.640512797200678,0.0
712,42720.0,42780.0,126,474.784,23.82448726727161,10.504991133250776,0.0
713,42780.0,42840.0,128,468.45669291338584,19.36481669121385,5.986757873947287,0.0
714,42840.0,42900.0,132,455.2671755725191,17.847570154583604,6.780061265890653,0.0
715,42900.0,42960.0,126,476.272,31.61904693428089,18.376001179659266,2.4
716,42960.0,43020.0,124,481.4959349593496,17.633041815519697,7.119587389039054,0.0
717,43020.0,43080.0,123,488.8524590163934,22.16231338103342,7.476685525437124,0.0
718,43080.0,43140.0,126,476.992,22.242974969276727,6.06949006733015,0.0
719,43140.0,43200.0,124,483.0081300813008,20.311305071015457,6.319369132240037,0.0
720,43200.0,43260.0,122,492.6611570247934,14.745368605660712,6.514087298565573,0.0
721,43260.0,43320.0,128,467.8267716535433,22.025992757543996,11.51810169544733,0.7874015748031495
722,43320.0,43380.0,129,465.890625,23.752408705041653,5.875345525104892,0.0
723,43380.0,43440.0,123,485.72131147540983,17.498648021014034,7.925270806437588,0.0
724,43440.0,43500.0,125,481.2096774193548,23.45425375933523,7.478967799743057,0.0
725,43500.0,43560.0,120,502.3193277310924,19.65978980399955,10.837787002826918,0.8403361344537815
726,43560.0,43620.0,124,483.7560975609756,9.02305013986232,3.896194023512235,0.0
727,43620.0,43680.0,126,472.96,26.60778445395984,11.165904323199205,0.8
728,43680.0,43740.0,125,483.11290322580646,27.277916163115187,6.421508573359034,0.0
729,43740.0,43800.0,123,487.72131147540983,12.748853323955647,6.800583348823652,0.0
730,43800.0,43860.0,120,497.6470588235294,11.532260009954182,6.769823371002841,0.0
731,43860.0,43920.0,121,495.06666666666666,15.50263373304886,7.570397900358204,0.0
732,43920.0,43980.0,119,507.50847457627117,6.340408683088092,6.65383380266627,0.0
733,43980.0,44040.0,121,492.6666666666667,29.568701751164184,5.768648968724804,0.0
734,44040.0,44100.0,123,490.672131147541,12.548380833254035,8.635885154209394,0.0
735,44100.0,44160.0,122,491.60330578512395,18.082440533495,8.459708426811568,0.0
736,44160.0,44220.0,121,493.25,17.45498411881934,16.374811564763505,2.5
737,44220.0,44280.0,122,493.7190082644628,12.874537623086294,6.95221787153807,0.0
738,44280.0,44340.0,121,493.95,12.19302045840815,7.6805987161584905,0.0
739,44340.0,44400.0,124,484.5040650406504,21.041089381407765,8.02659513792721,0.0
740,44400.0,44460.0,123,489.4918032786885,20.168810673761573,7.227129787037015,0.0
741,44460.0,44520.0,121,497.3666666666667,13.000280109027086,9.102589898327995,0.0
742,44520.0,44580.0,124,480.260162601626,17.846263969757427,6.212098190983963,0.0
743,44580.0,44640.0,127,475.41269841269843,16.61626665229941,13.378191208081907,2.380952380952381
744,44640.0,44700.0,117,512.4655172413793,44.451719003193006,27.87113201863175,2.586206896551724
745,44700.0,44760.0,126,474.32,27.879232645523548,12.767145334803704,0.8
746,44760.0,44820.0,131,460.53846153846155,23.069545630533874,7.495735221552847,0.0
747,44820.0,44880.0,141,423.64285714285717,37.12027339357804,50.53099340962959,6.428571428571428
748,44880.0,44940.0,148,405.74149659863946,37.1389631156619,47.91630831710354,2.7210884353741496
749,44940.0,45000.0,159,378.40506329113924,95.27907637347224,138.38200612013975,8.227848101265822
750,45000.0,45060.0,149,400.4594594594595,155.35083745839788,187.30636259718395,20.27027027027027
751,45060.0,45120.0,147,408.28767123287673,192.6527681823766,259.2381410848015,6.164383561643835
752,45120.0,45180.0,132,453.40458015267177,40.304757998558586,14.787728800492761,0.7633587786259541
753,45180.0,45240.0,141,427.7857142857143,64.65478730201545,82.64633849231949,9.285714285714286
754,45240.0,45300.0,132,452.7328244274809,26.53555653124282,8.889059827416206,0.0
755,45300.0,45360.0,134,449.8045112781955,17.146189013189147,6.386538873903359,0.0
756,45360.0,45420.0,137,436.0147058823529,40.970085797850416,51.512529939236536,2.941176470588235
757,45420.0,45480.0,130,462.6046511627907,13.270278470992023,6.504805915628844,0.0
758,45480.0,45540.0,127,471.3809523809524,22.82379710490159,7.26636084983398,0.0
759,45540.0,45600.0,125,480.64516129032256,12.20035555152103,8.13304011200084,0.0
760,45600.0,45660.0,123,487.9672131147541,11.252132526057396,6.97575494300032,0.0
761,45660.0,45720.0,126,475.616,11.050313088543634,6.453306229393006,0.0
762,45720.0,45780.0,130,462.3410852713178,19.70901448418932,13.032411518978366,0.7751937984496124
763,45780.0,45840.0,125,478.4516129032258,11.453231048155528,7.426605654315803,0.0
764,45840.0,45900.0,130,464.2015503875969,9.099604940738876,5.573374202401989,0.0
765,45900.0,45960.0,128,465.9527559055118,4.601342571013164,4.65985898008574,0.0
766,45960.0,46020.0,140,431.1798561151079,122.34183825815659,140.6648808183911,14.388489208633093
767,46020.0,46080.0,137,436.69117647058823,10.014444904926716,6.570416301146403,0.0
768,46080.0,46140.0,135,443.910447761194,7.336654998357206,6.199684687592097,0.0
769,46140.0,46200.0,137,437.47058823529414,17.103147285187703,6.1439521603075775,0.0
770,46200.0,46260.0,134,448.2406015037594,7.734368768135696,5.752469825293227,0.0
771,46260.0,46320.0,134,448.78195488721803,7.117347933325308,5.018148879997303,0.0
772,46320.0,46380.0,132,454.412213740458,7.498584716729124,5.673148630576796,0.0
773,46380.0,46440.0,133,451.25757575757575,7.472720068571056,5.1452193775142465,0.0
774,46440.0,46500.0,133,450.0151515151515,6.925982553256465,4.740599375896268,0.0
775,46500.0,46560.0,135,443.55223880597015,6.620277762815442,3.9962388332068035,0.0
776,46560.0,46620.0,136,442.4592592592593,6.5423567835321625,4.3193421279068005,0.0
777,46620.0,46680.0,135,446.13432835820896,10.2045184189185,4.932628819166223,0.0
778,46680.0,46740.0,134,445.8796992481203,5.21512601025157,4.489043901713944,0.0
779,46740.0,46800.0,134,449.29323308270676,6.209452660804819,4.126778771669621,0.0
780,46800.0,46860.0,132,452.1832061068702,5.8988936729598285,4.752327365051295,0.0
781,46860.0,46920.0,131,460.5076923076923,6.94300847805164,6.3831172671753125,0.0
782,46920.0,46980.0,131,457.83076923076925,6.536882197275811,5.393076238829695,0.0
783,46980.0,47040.0,133,449.969696969697,12.508280856448959,4.948590669910031,0.0
784,47040.0,47100.0,140,429.76978417266184,13.577643894328535,5.917304517567368,0.0
785,47100.0,47160.0,135,443.0149253731343,6.046169575503349,5.415100024069425,0.0
786,47160.0,47220.0,133,451.530303030303,6.8878024658257315,6.103434147834035,0.0
787,47220.0,47280.0,133,452.6969696969697,5.040203851959137,5.936045924803315,0.0
788,47280.0,47340.0,133,450.56060606060606,4.525175675823229,4.8708511411964395,0.0
789,47340.0,47400.0,131,455.4,4.709548275709711,4.974352826902373,0.0
790,47400.0,47460.0,133,452.6666666666667,4.35568710746273,4.237239487364674,0.0
791,47460.0,47520.0,136,439.6592592592593,6.769293006320332,2.972510873911547,0.0
792,47520.0,47580.0,137,439.0882352941176,6.016607372112004,3.4297176214614176,0.0
793,47580.0,47640.0,137,439.0147058823529,5.000718902566276,3.3333333333333335,0.0
794,47640.0,47700.0,136,440.8,3.8494039081085254,2.709849365202714,0.0
795,47700.0,47760.0,135,444.56716417910445,3.525306494847929,2.4769615148129898,0.0
796,47760.0,47820.0,132,452.793893129771,8.170036773527926,4.198900955103517,0.0
797,47820.0,47880.0,131,459.4923076923077,6.688235829368063,4.7544348941583685,0.0
798,47880.0,47940.0,131,459.26153846153846,5.585909524122955,4.019333123751989,0.0
799,47940.0,48000.0,130,459.50387596899225,5.798873854852864,3.832427429188973,0.0
800,48000.0,48060.0,134,446.76691729323306,40.57893303592416,52.74639151811068,3.7593984962406015
801,48060.0,48120.0,113,531.4464285714286,128.82985771699913,58.10738738291774,20.535714285714285
802,48120.0,48180.0,112,536.1081081081081,73.68129790478491,15.939658944680318,1.8018018018018018
803,48180.0,48240.0,131,458.04615384615386,16.21649152854981,7.586197176247084,0.0
804,48240.0,48300.0,134,446.6616541353383,16.327559532073703,5.404823883543405,0.0
805,48300.0,48360.0,129,465.859375,9.788901295992169,5.628946559533031,0.0
806,48360.0,48420.0,137,440.13235294117646,9.356169541897584,2.864857310130368,0.0
807,48420.0,48480.0,138,434.014598540146,67.4089784342626,83.75208513646619,6.569343065693431
808,48480.0,48540.0,137,436.86764705882354,9.929237651934004,3.3554819712314443,0.0
809,48540.0,48600.0,139,433.0869565217391,12.549742348167754,3.7591736939537483,0.0
810,48600.0,48660.0,140,426.63309352517985,15.850818972529002,4.580994132977777,0.0
811,48660.0,48720.0,145,413.2638888888889,18.239657903456425,3.398889164484119,0.0
812,48720.0,48780.0,147,409.2054794520548,6.4604022595150585,2.325273435904719,0.0
813,48780.0,48840.0,141,426.34285714285716,10.92536579146377,3.178162900869059,0.0
814,48840.0,48900.0,143,418.50704225352115,6.63297851313034,2.2534449592561967,0.0
815,48900.0,48960.0,142,422.5673758865248,6.339563937841926,2.8030595529069404,0.0
816,48960.0,49020.0,142,423.0070921985816,12.82101871030575,18.59646663827759,4.25531914893617
817,49020.0,49080.0,143,421.16901408450707,11.525470917586865,6.52980075288216,0.7042253521126761
818,49080.0,49140.0,142,422.01418439716315,35.03752800632953,48.702009345464525,1.4184397163120568
819,49140.0,49200.0,138,433.51824817518246,12.291856576002465,4.098062669976976,0.0
820,49200.0,49260.0,137,439.5735294117647,9.04444364150243,3.966526608171604,0.0
821,49260.0,49320.0,140,428.1726618705036,10.939840802138955,2.371326296779315,0.0
822,49320.0,49380.0,142,421.5177304964539,10.256428532444163,3.1892677171144745,0.0
823,49380.0,49440.0,138,433.9124087591241,44.329560322880745,66.0247279879467,2.18978102189781
824,49440.0,49500.0,135,444.82089552238807,13.911022700559025,14.269163344653077,2.2388059701492535
825,49500.0,49560.0,137,439.1764705882353,8.608249577255165,3.1925839993009726,0.0
826,49560.0,49620.0,137,436.05882352941177,11.38664891091665,3.775162493436786,0.0
827,49620.0,49680.0,135,444.089552238806,8.910129984425359,3.8113404189961417,0.0
828,49680.0,49740.0,135,445.4029850746269,15.150433331099025,4.926527853542424,0.0
829,49740.0,49800.0,132,453.80152671755724,10.591302561956015,5.460346565501554,0.0
830,49800.0,49860.0,138,436.4379562043796,13.046783079876892,2.95057322446693,0.0
831,49860.0,49920.0,134,445.9398496240602,5.778433517538271,3.1526804372460493,0.0
832,49920.0,49980.0,142,424.97872340425533,12.720325739936504,11.588171308956142,2.127659574468085
833,49980.0,50040.0,140,427.45323741007195,15.98514846122131,3.8823271073050942,0.0
834,50040.0,50100.0,137,436.3382352941176,16.804858463368745,3.7436365762203487,0.0
835,50100.0,50160.0,136,443.57037037037037,9.968263625754908,3.6158853501834987,0.0
836,50160.0,50220.0,133,450.3636363636364,12.902022284988183,4.4959693568812575,0.0
837,50220.0,50280.0,134,446.97744360902254,11.57483304769547,3.6597731342173923,0.0
838,50280.0,50340.0,132,453.8320610687023,14.997513984634882,5.1560270930839165,0.0
839,50340.0,50400.0,133,451.4848484848485,11.470829148362109,4.576741732444183,0.0
840,50400.0,50460.0,122,494.7603305785124,55.59871473235516,21.822007240398396,4.132231404958678
841,50460.0,50520.0,131,456.18461538461537,9.148037121932639,4.377532489619513,0.0
842,50520.0,50580.0,132,454.03053435114504,5.656771206395326,3.007682470965618,0.0
843,50580.0,50640.0,128,468.8976377952756,9.806731285330866,4.0512588676482295,0.0
844,50640.0,50700.0,130,460.7596899224806,17.97253772852072,3.6228441865473595,0.0
845,50700.0,50760.0,127,475.23809523809524,10.690877285932016,14.455448799674121,2.380952380952381
846,50760.0,50820.0,131,456.12307692307695,14.702747401653465,13.484415351224579,2.307692307692308
847,50820.0,50880.0,128,471.07086614173227,6.358572644017001,3.3237958793552664,0.0
848,50880.0,50940.0,126,474.336,15.163062079042717,18.004479729294616,2.4
849,50940.0,51000.0,131,459.44615384615383,13.068728008459493,4.695371298194316,0.0
850,51000.0,51060.0,128,467.4803149606299,5.208129167351941,3.256251618529287,0.0
851,51060.0,51120.0,129,467.0625,7.94840646635102,2.833989425349383,0.0
852,51120.0,51180.0,125,477.01612903225805,8.601364867084246,4.777998356287173,0.0
853,51180.0,51240.0,126,478.72,10.36557578190052,15.181695260007755,2.4
854,51240.0,51300.0,127,471.07936507936506,7.022937476131395,2.9664793948382653,0.0
855,51300.0,51360.0,128,468.2992125984252,13.39054094040511,11.817393691114537,1.574803149606299
856,51360.0,51420.0,128,467.76377952755905,53.69792888514585,57.073330719041444,3.937007874015748
857,51420.0,51480.0,129,467.984375,17.86651483536184,5.578360891536193,0.0
858,51480.0,51540.0,131,457.16923076923075,8.600647588326172,3.8418341872705306,0.0
859,51540.0,51600.0,131,456.6923076923077,41.62342180425931,57.45345267959273,3.076923076923077
860,51600.0,51660.0,140,429.42446043165467,41.58890919904219,58.7611229063689,10.071942446043165
861,51660.0,51720.0,150,398.99328859060404,42.90191463066612,57.03294448611922,3.3557046979865772
862,51720.0,51780.0,157,383.9230769230769,33.22329894896215,48.459627360009364,8.333333333333332
863,51780.0,51840.0,124,481.8211382113821,230.01169009922174,252.4807410282296,36.58536585365854
864,51840.0,51900.0,158,380.2929936305732,46.513750537423356,59.36134458356912,7.006369426751593
865,51900.0,51960.0,147,407.4931506849315,20.95882550517676,5.3019189759544805,0.0
866,51960.0,52020.0,148,404.8707482993197,22.38647833961187,11.718151240411206,1.3605442176870748
867,52020.0,52080.0,124,484.520325203252,276.0303900349456,333.95543042178053,40.65040650406504
868,52080.0,52140.0,112,539.5495495495495,323.1232452384563,368.93044429441267,62.16216216216216
869,52140.0,52200.0,133,444.5,156.9828842714978,208.530738027491,32.57575757575758
870,52200.0,52260.0,106,563.8095238095239,335.75202889695976,414.0643298217914,58.0952380952381
871,52260.0,52320.0,73,814.3055555555555,551.23029207245,748.345818982596,86.11111111111111
872,52320.0,52380.0,116,518.295652173913,242.56643054335575,277.8577826306491,42.608695652173914
873,52380.0,52440.0,131,458.6307692307692,30.023282557504068,10.360928395144054,0.0
874,52440.0,52500.0,117,512.2931034482758,38.97134225609094,14.866361210873826,0.0
875,52500.0,52560.0,121,497.56666666666666,36.04775854832785,20.718197254563236,3.3333333333333335
876,52560.0,52620.0,121,497.25,44.994163953961475,49.10869439871333,5.0
877,52620.0,52680.0,120,497.39495798319325,105.58972556008538,133.76452875311293,10.084033613445378
878,52680.0,52740.0,127,473.3333333333333,42.232120477191295,47.326947926102314,3.968253968253968
879,52740.0,52800.0,121,496.8333333333333,22.40585657732338,9.01166377721747,0.0
880,52800.0,52860.0,124,482.0975609756098,47.63306033235057,62.39325310309509,1.6260162601626018
881,52860.0,52920.0,128,468.9133858267717,44.481318286899196,60.28214087054729,3.937007874015748
882,52920.0,52980.0,132,454.19847328244276,77.85622052587887,108.7641060701129,1.5267175572519083
883,52980.0,53040.0,126,477.312,57.39006545477385,75.08747586820364,4.0
884,53040.0,53100.0,128,470.66141732283467,144.95430152744203,212.66375576452378,29.133858267716533
885,53100.0,53160.0,124,483.9024390243902,192.8942381854625,213.07837394400906,29.268292682926827
886,53160.0,53220.0,144,415.86013986013984,36.221268633066295,48.42418206279487,1.3986013986013985
887,53220.0,53280.0,139,430.2173913043478,39.86010923810295,52.82058877502357,1.4492753623188406
888,53280.0,53340.0,137,438.88235294117646,33.16112378552564,39.925857211512366,4.411764705882353
889,53340.0,53400.0,131,459.6923076923077,165.07784614904244,187.33702995056174,10.0
890,53400.0,53460.0,141,425.5285714285714,46.99830746334725,64.36250751874665,15.714285714285714
891,53460.0,53520.0,131,449.33846153846156,136.71208663930815,147.88273166797197,10.0
892,53520.0,53580.0,133,453.5151515151515,8.456881969651914,2.9602970760763108,0.0
